ISO3,Country,Residence Type,Service Type,Year,Coverage,Population,Service level
MCO,Monaco,urban,Drinking water,2020,100,39244,Safely managed service
MCO,Monaco,total,Drinking water,2020,0,0,Surface water
MCO,Monaco,urban,Drinking water,2020,0,0,Surface water
MCO,Monaco,total,Sanitation,2020,0,0,Unimproved
MCO,Monaco,urban,Sanitation,2020,0,0,Unimproved
MCO,Monaco,total,Drinking water,2020,0,0,Unimproved
MCO,Monaco,urban,Drinking water,2020,0,0,Unimproved
MDA,Republic of Moldova,total,Sanitation,2020,78.72914,3175904.42784,At least basic
MDA,Republic of Moldova,rural,Sanitation,2020,72.63286,1674514.44911,At least basic
MDA,Republic of Moldova,rural,Drinking water,2020,85.48104,1970722.91502,At least basic
MDA,Republic of Moldova,urban,Drinking water,2020,97.35744,1682835.99179,At least basic
MDA,Republic of Moldova,urban,Sanitation,2020,7.92186,136930.43639,Basic service
MDA,Republic of Moldova,total,Drinking water,2020,16.49889,665559.31446,Basic service
MDA,Republic of Moldova,total,Sanitation,2020,11.21685,452483.67518,Limited service
MDA,Republic of Moldova,rural,Sanitation,2020,10.48833,241803.29724,Limited service
MDA,Republic of Moldova,urban,Sanitation,2020,12.18853,210680.38683,Limited service
MDA,Republic of Moldova,total,Drinking water,2020,1.51978,61307.23226,Limited service
MDA,Republic of Moldova,rural,Drinking water,2020,1.52256,35101.93371,Limited service
MDA,Republic of Moldova,urban,Drinking water,2020,1.51606,26205.29972,Limited service
MDA,Republic of Moldova,total,Sanitation,2020,0.13335,5379.38393,Open defecation
MDA,Republic of Moldova,rural,Sanitation,2020,0.23333,5379.38403,Open defecation
MDA,Republic of Moldova,urban,Sanitation,2020,0,0,Open defecation
MDA,Republic of Moldova,urban,Sanitation,2020,78.93835,1364459.56159,Safely managed service
MDA,Republic of Moldova,total,Drinking water,2020,74.07107,2987999.45141,Safely managed service
MDA,Republic of Moldova,total,Drinking water,2020,0,0,Surface water
MDA,Republic of Moldova,rural,Drinking water,2020,0,0,Surface water
MDA,Republic of Moldova,urban,Drinking water,2020,0,0,Surface water
MDA,Republic of Moldova,total,Sanitation,2020,9.92065,400195.54076,Unimproved
MDA,Republic of Moldova,rural,Sanitation,2020,16.64548,383753.15494,Unimproved
MDA,Republic of Moldova,urban,Sanitation,2020,0.95125,16442.51523,Unimproved
MDA,Republic of Moldova,total,Drinking water,2020,7.91026,319097.00182,Unimproved
MDA,Republic of Moldova,rural,Drinking water,2020,12.9964,299625.51651,Unimproved
MDA,Republic of Moldova,urban,Drinking water,2020,1.1265,19471.61331,Unimproved
MDG,Madagascar,total,Hygiene,2020,26.56997,7357494.57967,Basic service
MDG,Madagascar,rural,Hygiene,2020,19.55179,3327825.0701,Basic service
MDG,Madagascar,urban,Hygiene,2020,37.76473,4029669.2832,Basic service
MDG,Madagascar,total,Sanitation,2020,1.93237,535092.08371,Basic service
MDG,Madagascar,rural,Sanitation,2020,0.45301,77104.55533,Basic service
MDG,Madagascar,urban,Sanitation,2020,4.29211,457987.51679,Basic service
MDG,Madagascar,total,Drinking water,2020,32.84651,9095532.95559,Basic service
MDG,Madagascar,rural,Drinking water,2020,26.93484,4584460.8933,Basic service
MDG,Madagascar,urban,Drinking water,2020,42.27627,4511071.77197,Basic service
MDG,Madagascar,total,Hygiene,2020,43.4917,12043294.20724,Limited service
MDG,Madagascar,rural,Hygiene,2020,44.3718,7552330.10227,Limited service
MDG,Madagascar,urban,Hygiene,2020,42.08782,4490963.67587,Limited service
MDG,Madagascar,total,Sanitation,2020,20.27188,5613488.96893,Limited service
MDG,Madagascar,rural,Sanitation,2020,13.72632,2336297.11059,Limited service
MDG,Madagascar,urban,Sanitation,2020,30.71276,3277191.69228,Limited service
MDG,Madagascar,total,Drinking water,2020,2.71797,752634.44149,Limited service
MDG,Madagascar,rural,Drinking water,2020,1.60178,272631.30492,Limited service
MDG,Madagascar,urban,Drinking water,2020,4.49843,480003.11561,Limited service
MDG,Madagascar,total,Hygiene,2020,29.93834,8290230.97772,No handwashing facility
MDG,Madagascar,rural,Hygiene,2020,36.0764,6140406.80721,No handwashing facility
MDG,Madagascar,urban,Hygiene,2020,20.14745,2149825.1359,No handwashing facility
MDG,Madagascar,total,Sanitation,2020,42.37673,11734547.68585,Open defecation
MDG,Madagascar,rural,Sanitation,2020,54.11559,9210777.01828,Open defecation
MDG,Madagascar,urban,Sanitation,2020,23.65194,2523770.19797,Open defecation
MDG,Madagascar,total,Sanitation,2020,10.37903,2874060.18137,Safely managed service
MDG,Madagascar,rural,Sanitation,2020,7.95554,1354078.02476,Safely managed service
MDG,Madagascar,urban,Sanitation,2020,14.24477,1519982.06773,Safely managed service
MDG,Madagascar,total,Drinking water,2020,20.53938,5687563.11202,Safely managed service
MDG,Madagascar,rural,Drinking water,2020,9.47158,1612116.44244,Safely managed service
MDG,Madagascar,urban,Drinking water,2020,38.19374,4075446.52223,Safely managed service
MDG,Madagascar,total,Drinking water,2020,11.58468,3207916.7314,Surface water
MDG,Madagascar,rural,Drinking water,2020,18.03791,3070153.67378,Surface water
MDG,Madagascar,urban,Drinking water,2020,1.29107,137762.91319,Surface water
MDG,Madagascar,total,Sanitation,2020,25.04,6933831.07848,Unimproved
MDG,Madagascar,rural,Sanitation,2020,23.74954,4042305.29105,Unimproved
MDG,Madagascar,urban,Sanitation,2020,27.09843,2891526.52459,Unimproved
MDG,Madagascar,total,Drinking water,2020,32.31146,8947372.75951,Unimproved
MDG,Madagascar,rural,Drinking water,2020,43.95389,7481199.68607,Unimproved
MDG,Madagascar,urban,Drinking water,2020,13.74049,1466173.67754,Unimproved
MDV,Maldives,total,Sanitation,2020,99.15533,535976.22805,At least basic
MDV,Maldives,rural,Sanitation,2020,98.74648,316688.80359,At least basic
MDV,Maldives,urban,Sanitation,2020,99.75182,219287.43915,At least basic
MDV,Maldives,total,Drinking water,2020,99.54444,538079.51346,At least basic
MDV,Maldives,rural,Drinking water,2020,99.91901,320449.24057,At least basic
MDV,Maldives,urban,Drinking water,2020,98.99799,217630.27191,At least basic
MDV,Maldives,total,Hygiene,2020,95.82998,518001.31336,Basic service
MDV,Maldives,rural,Hygiene,2020,94.9742,304590.78846,Basic service
MDV,Maldives,urban,Hygiene,2020,97.07847,213410.53946,Basic service
MDV,Maldives,total,Hygiene,2020,1.81552,9813.63455,Limited service
MDV,Maldives,rural,Hygiene,2020,1.37114,4397.3649,Limited service
MDV,Maldives,urban,Hygiene,2020,2.46381,5416.26989,Limited service
MDV,Maldives,total,Sanitation,2020,0.29839,1612.90782,Limited service
MDV,Maldives,rural,Sanitation,2020,0.3328,1067.31483,Limited service
MDV,Maldives,urban,Sanitation,2020,0.24819,545.59303,Limited service
MDV,Maldives,total,Drinking water,2020,0.04805,259.73417,Limited service
MDV,Maldives,rural,Drinking water,2020,0.08099,259.73418,Limited service
MDV,Maldives,urban,Drinking water,2020,0,0,Limited service
MDV,Maldives,total,Hygiene,2020,2.3545,12727.05267,No handwashing facility
MDV,Maldives,rural,Hygiene,2020,3.65466,11720.81628,No handwashing facility
MDV,Maldives,urban,Hygiene,2020,0.45772,1006.22069,No handwashing facility
MDV,Maldives,total,Sanitation,2020,0,0,Open defecation
MDV,Maldives,rural,Sanitation,2020,0,0,Open defecation
MDV,Maldives,urban,Sanitation,2020,0,0,Open defecation
MDV,Maldives,total,Drinking water,2020,0,0,Surface water
MDV,Maldives,rural,Drinking water,2020,0,0,Surface water
MDV,Maldives,urban,Drinking water,2020,0,0,Surface water
MDV,Maldives,total,Sanitation,2020,0.54628,2952.8576,Unimproved
MDV,Maldives,rural,Sanitation,2020,0.92072,2952.84245,Unimproved
MDV,Maldives,urban,Sanitation,2020,0,0,Unimproved
MDV,Maldives,total,Drinking water,2020,0.40751,2202.76652,Unimproved
MDV,Maldives,rural,Drinking water,2020,0,0,Unimproved
MDV,Maldives,urban,Drinking water,2020,1.00201,2202.75129,Unimproved
MEX,Mexico,rural,Sanitation,2020,86.0464,21377414.57297,At least basic
MEX,Mexico,rural,Drinking water,2020,98.33707,24430913.94054,At least basic
MEX,Mexico,urban,Drinking water,2020,100,104088696,At least basic
MEX,Mexico,total,Sanitation,2020,35.08296,45233425.51451,Basic service
MEX,Mexico,urban,Sanitation,2020,34.29491,35697126.61188,Basic service
MEX,Mexico,total,Drinking water,2020,56.65328,73044637.3473,Basic service
MEX,Mexico,total,Sanitation,2020,6.78721,8750939.70433,Limited service
MEX,Mexico,rural,Sanitation,2020,10.34846,2570976.19804,Limited service
MEX,Mexico,urban,Sanitation,2020,5.93721,6179963.54243,Limited service
MEX,Mexico,total,Drinking water,2020,0,0,Limited service
MEX,Mexico,rural,Drinking water,2020,0,0,Limited service
MEX,Mexico,urban,Drinking water,2020,0,0,Limited service
MEX,Mexico,total,Sanitation,2020,0.09646,124364.16692,Open defecation
MEX,Mexico,rural,Sanitation,2020,0.50058,124364.17148,Open defecation
MEX,Mexico,urban,Sanitation,2020,0,0,Open defecation
MEX,Mexico,total,Sanitation,2020,57.3411,73931461.91876,Safely managed service
MEX,Mexico,urban,Sanitation,2020,59.65138,62090345.95082,Safely managed service
MEX,Mexico,total,Drinking water,2020,43.02628,55474973.21782,Safely managed service
MEX,Mexico,total,Drinking water,2020,0,0,Surface water
MEX,Mexico,rural,Drinking water,2020,0,0,Surface water
MEX,Mexico,urban,Drinking water,2020,0,0,Surface water
MEX,Mexico,total,Sanitation,2020,0.69227,892560.69548,Unimproved
MEX,Mexico,rural,Sanitation,2020,3.10456,771298.8749,Unimproved
MEX,Mexico,urban,Sanitation,2020,0.1165,121259.89383,Unimproved
MEX,Mexico,total,Drinking water,2020,0.32043,413141.43101,Unimproved
MEX,Mexico,rural,Drinking water,2020,1.66293,413139.49227,Unimproved
MEX,Mexico,urban,Drinking water,2020,0,0,Unimproved
MHL,Marshall Islands,total,Sanitation,2020,84.15037,49811.96868,At least basic
MHL,Marshall Islands,rural,Sanitation,2020,58.79626,7728.54515,At least basic
MHL,Marshall Islands,urban,Sanitation,2020,91.3876,42083.42401,At least basic
MHL,Marshall Islands,total,Drinking water,2020,88.57204,52429.33594,At least basic
MHL,Marshall Islands,rural,Drinking water,2020,94.42972,12412.42855,At least basic
MHL,Marshall Islands,urban,Drinking water,2020,86.9,40016.91106,At least basic
MHL,Marshall Islands,total,Hygiene,2020,85.06835,50355.35677,Basic service
MHL,Marshall Islands,rural,Hygiene,2020,80.24665,10548.11815,Basic service
MHL,Marshall Islands,urban,Hygiene,2020,86.44468,39807.24026,Basic service
MHL,Marshall Islands,total,Hygiene,2020,12.5765,7444.53383,Limited service
MHL,Marshall Islands,rural,Hygiene,2020,15.45335,2031.28414,Limited service
MHL,Marshall Islands,urban,Hygiene,2020,11.75532,5413.24992,Limited service
MHL,Marshall Islands,total,Sanitation,2020,5.52506,3270.50419,Limited service
MHL,Marshall Islands,rural,Sanitation,2020,6.60559,868.27925,Limited service
MHL,Marshall Islands,urban,Sanitation,2020,5.21663,2402.22504,Limited service
MHL,Marshall Islands,total,Drinking water,2020,11.38798,6741.00029,Limited service
MHL,Marshall Islands,rural,Drinking water,2020,5.39028,708.53188,Limited service
MHL,Marshall Islands,urban,Drinking water,2020,13.1,6032.46865,Limited service
MHL,Marshall Islands,total,Hygiene,2020,2.35515,1394.10946,No handwashing facility
MHL,Marshall Islands,rural,Hygiene,2020,4.3,565.21873,No handwashing facility
MHL,Marshall Islands,urban,Hygiene,2020,1.8,828.8888,No handwashing facility
MHL,Marshall Islands,total,Sanitation,2020,9.75429,5773.95203,Open defecation
MHL,Marshall Islands,rural,Sanitation,2020,32.03,4210.22211,Open defecation
MHL,Marshall Islands,urban,Sanitation,2020,3.39577,1563.73004,Open defecation
MHL,Marshall Islands,total,Drinking water,2020,0,0,Surface water
MHL,Marshall Islands,rural,Drinking water,2020,0,0,Surface water
MHL,Marshall Islands,urban,Drinking water,2020,0,0,Surface water
MHL,Marshall Islands,total,Sanitation,2020,0.57029,337.57652,Unimproved
MHL,Marshall Islands,rural,Sanitation,2020,2.56816,337.57462,Unimproved
MHL,Marshall Islands,urban,Sanitation,2020,0,0,Unimproved
MHL,Marshall Islands,total,Drinking water,2020,0.03997,23.66222,Unimproved
MHL,Marshall Islands,rural,Drinking water,2020,0.18,23.66032,Unimproved
MHL,Marshall Islands,urban,Drinking water,2020,0,0,Unimproved
MKD,North Macedonia,total,Hygiene,2020,99.67369,2076581.60138,Basic service
MKD,North Macedonia,rural,Hygiene,2020,99.75111,862824.8043,Basic service
MKD,North Macedonia,urban,Hygiene,2020,99.61872,1213756.62667,Basic service
MKD,North Macedonia,total,Sanitation,2020,86.13116,1794439.17674,Basic service
MKD,North Macedonia,rural,Sanitation,2020,78.86796,682190.25821,Basic service
MKD,North Macedonia,urban,Sanitation,2020,91.2875,1112248.7672,Basic service
MKD,North Macedonia,total,Drinking water,2020,20.90941,435622.44327,Basic service
MKD,North Macedonia,rural,Drinking water,2020,31.52618,272694.39393,Basic service
MKD,North Macedonia,urban,Drinking water,2020,13.37227,162928.01947,Basic service
MKD,North Macedonia,total,Hygiene,2020,0.16302,3396.24766,Limited service
MKD,North Macedonia,rural,Hygiene,2020,0.12436,1075.72894,Limited service
MKD,North Macedonia,urban,Hygiene,2020,0.19046,2320.5184,Limited service
MKD,North Macedonia,total,Sanitation,2020,0.85226,17755.91154,Limited service
MKD,North Macedonia,rural,Sanitation,2020,1.26636,10953.77457,Limited service
MKD,North Macedonia,urban,Sanitation,2020,0.55828,6802.13573,Limited service
MKD,North Macedonia,total,Drinking water,2020,1.63499,34063.13928,Limited service
MKD,North Macedonia,rural,Drinking water,2020,1.5052,13019.6635,Limited service
MKD,North Macedonia,urban,Drinking water,2020,1.72714,21043.47292,Limited service
MKD,North Macedonia,total,Hygiene,2020,0.16329,3402.05087,No handwashing facility
MKD,North Macedonia,rural,Hygiene,2020,0.12453,1077.15673,No handwashing facility
MKD,North Macedonia,urban,Hygiene,2020,0.19082,2324.95481,No handwashing facility
MKD,North Macedonia,total,Sanitation,2020,0.12812,2669.14895,Open defecation
MKD,North Macedonia,rural,Sanitation,2020,0.30858,2669.14883,Open defecation
MKD,North Macedonia,urban,Sanitation,2020,0,0,Open defecation
MKD,North Macedonia,total,Sanitation,2020,12.19672,254104.07044,Safely managed service
MKD,North Macedonia,rural,Sanitation,2020,17.89096,154752.8556,Safely managed service
MKD,North Macedonia,urban,Sanitation,2020,8.15422,99351.19708,Safely managed service
MKD,North Macedonia,total,Drinking water,2020,76.83341,1600731.73438,Safely managed service
MKD,North Macedonia,rural,Drinking water,2020,65.94254,570388.24183,Safely managed service
MKD,North Macedonia,urban,Drinking water,2020,84.56513,1030343.35524,Safely managed service
MKD,North Macedonia,total,Drinking water,2020,0.04796,999.22227,Surface water
MKD,North Macedonia,rural,Drinking water,2020,0.11552,999.22223,Surface water
MKD,North Macedonia,urban,Drinking water,2020,0,0,Surface water
MKD,North Macedonia,total,Sanitation,2020,0.69174,14411.59241,Unimproved
MKD,North Macedonia,rural,Sanitation,2020,1.66613,14411.65279,Unimproved
MKD,North Macedonia,urban,Sanitation,2020,0,0,Unimproved
MKD,North Macedonia,total,Drinking water,2020,0.57423,11963.36065,Unimproved
MKD,North Macedonia,rural,Drinking water,2020,0.91056,7876.16852,Unimproved
MKD,North Macedonia,urban,Drinking water,2020,0.33546,4087.25237,Unimproved
MLI,Mali,total,Drinking water,2020,82.54729,16716515.60499,At least basic
MLI,Mali,rural,Drinking water,2020,72.08089,8187593.11791,At least basic
MLI,Mali,urban,Drinking water,2020,95.91746,8528921.81836,At least basic
MLI,Mali,total,Hygiene,2020,17.02577,3447860.00478,Basic service
MLI,Mali,rural,Hygiene,2020,9.12037,1035973.79884,Basic service
MLI,Mali,urban,Hygiene,2020,27.12441,2411886.1238,Basic service
MLI,Mali,total,Sanitation,2020,25.46957,5157799.88962,Basic service
MLI,Mali,rural,Sanitation,2020,9.29086,1055339.10969,Basic service
MLI,Mali,urban,Sanitation,2020,46.13685,4102460.61098,Basic service
MLI,Mali,total,Hygiene,2020,52.87155,10706930.49605,Limited service
MLI,Mali,rural,Hygiene,2020,61.44662,6979657.0673,Limited service
MLI,Mali,urban,Hygiene,2020,41.91744,3727273.51883,Limited service
MLI,Mali,total,Sanitation,2020,17.3202,3507485.55192,Limited service
MLI,Mali,rural,Sanitation,2020,7.41853,842663.46329,Limited service
MLI,Mali,urban,Sanitation,2020,29.96896,2664821.98447,Limited service
MLI,Mali,total,Drinking water,2020,3.85473,780615.8902,Limited service
MLI,Mali,rural,Drinking water,2020,3.78241,429640.23367,Limited service
MLI,Mali,urban,Drinking water,2020,3.94712,350975.65586,Limited service
MLI,Mali,total,Hygiene,2020,30.10268,6096043.41209,No handwashing facility
MLI,Mali,rural,Hygiene,2020,29.433,3343264.06287,No handwashing facility
MLI,Mali,urban,Hygiene,2020,30.95815,2752779.38138,No handwashing facility
MLI,Mali,total,Sanitation,2020,4.93614,999610.31529,Open defecation
MLI,Mali,rural,Sanitation,2020,8.51708,967445.82839,Open defecation
MLI,Mali,urban,Sanitation,2020,0.36173,32164.52445,Open defecation
MLI,Mali,total,Sanitation,2020,19.92464,4034906.19677,Safely managed service
MLI,Mali,rural,Sanitation,2020,27.99108,3179476.85043,Safely managed service
MLI,Mali,urban,Sanitation,2020,9.62028,855429.4311,Safely managed service
MLI,Mali,total,Drinking water,2020,1.351,273589.39309,Surface water
MLI,Mali,rural,Drinking water,2020,2.40859,273589.40411,Surface water
MLI,Mali,urban,Drinking water,2020,0,0,Surface water
MLI,Mali,total,Sanitation,2020,32.34944,6551032.04641,Unimproved
MLI,Mali,rural,Sanitation,2020,46.78245,5313969.74877,Unimproved
MLI,Mali,urban,Sanitation,2020,13.91218,1237062.44891,Unimproved
MLI,Mali,total,Drinking water,2020,12.24697,2480113.83812,Unimproved
MLI,Mali,rural,Drinking water,2020,21.7281,2468072.15991,Unimproved
MLI,Mali,urban,Drinking water,2020,0.13542,12041.77777,Unimproved
MLT,Malta,rural,Sanitation,2020,100,23207.277,At least basic
MLT,Malta,urban,Sanitation,2020,99.9625,418174.85201,At least basic
MLT,Malta,rural,Drinking water,2020,100,23207.277,At least basic
MLT,Malta,urban,Drinking water,2020,100,418331.72,At least basic
MLT,Malta,total,Sanitation,2020,8.0965,35749.19073,Basic service
MLT,Malta,total,Drinking water,2020,0,0,Basic service
MLT,Malta,total,Sanitation,2020,0,0,Limited service
MLT,Malta,rural,Sanitation,2020,0,0,Limited service
MLT,Malta,urban,Sanitation,2020,0,0,Limited service
MLT,Malta,total,Drinking water,2020,0,0,Limited service
MLT,Malta,rural,Drinking water,2020,0,0,Limited service
MLT,Malta,urban,Drinking water,2020,0,0,Limited service
MLT,Malta,total,Sanitation,2020,0,0,Open defecation
MLT,Malta,rural,Sanitation,2020,0,0,Open defecation
MLT,Malta,urban,Sanitation,2020,0,0,Open defecation
MLT,Malta,total,Sanitation,2020,91.86797,405632.93677,Safely managed service
MLT,Malta,total,Drinking water,2020,100,441539.00177,Safely managed service
MLT,Malta,total,Drinking water,2020,0,0,Surface water
MLT,Malta,rural,Drinking water,2020,0,0,Surface water
MLT,Malta,urban,Drinking water,2020,0,0,Surface water
MLT,Malta,total,Sanitation,2020,0.03553,156.87249,Unimproved
MLT,Malta,rural,Sanitation,2020,0,0,Unimproved
MLT,Malta,urban,Sanitation,2020,0.0375,156.8744,Unimproved
MLT,Malta,total,Drinking water,2020,0,0,Unimproved
MLT,Malta,rural,Drinking water,2020,0,0,Unimproved
MLT,Malta,urban,Drinking water,2020,0,0,Unimproved
MMR,Myanmar,total,Hygiene,2020,74.50769,40539478.53817,Basic service
MMR,Myanmar,rural,Hygiene,2020,70.65723,26472466.54175,Basic service
MMR,Myanmar,urban,Hygiene,2020,83.02182,14067013.45544,Basic service
MMR,Myanmar,total,Sanitation,2020,12.92346,7031627.77594,Basic service
MMR,Myanmar,rural,Sanitation,2020,7.00748,2625426.75806,Basic service
MMR,Myanmar,urban,Sanitation,2020,26.00487,4406201.23132,Basic service
MMR,Myanmar,total,Drinking water,2020,24.8871,13541019.28498,Basic service
MMR,Myanmar,rural,Drinking water,2020,26.34557,9870641.75322,Basic service
MMR,Myanmar,urban,Drinking water,2020,21.66213,3670378.04208,Basic service
MMR,Myanmar,total,Hygiene,2020,20.21875,11000982.18138,Limited service
MMR,Myanmar,rural,Hygiene,2020,22.9592,8601901.95418,Limited service
MMR,Myanmar,urban,Hygiene,2020,14.15909,2399080.64966,Limited service
MMR,Myanmar,total,Sanitation,2020,11.5874,6304679.79749,Limited service
MMR,Myanmar,rural,Sanitation,2020,10.26368,3845395.96041,Limited service
MMR,Myanmar,urban,Sanitation,2020,14.5144,2459284.05606,Limited service
MMR,Myanmar,total,Drinking water,2020,1.59544,868073.92544,Limited service
MMR,Myanmar,rural,Drinking water,2020,2.31696,868073.96291,Limited service
MMR,Myanmar,urban,Drinking water,2020,0,0,Limited service
MMR,Myanmar,total,Hygiene,2020,5.27356,2869331.23637,No handwashing facility
MMR,Myanmar,rural,Hygiene,2020,6.38357,2391671.49845,No handwashing facility
MMR,Myanmar,urban,Hygiene,2020,2.81909,477659.8983,No handwashing facility
MMR,Myanmar,total,Sanitation,2020,6.99607,3806546.99099,Open defecation
MMR,Myanmar,rural,Sanitation,2020,9.77925,3663896.9449,Open defecation
MMR,Myanmar,urban,Sanitation,2020,0.8419,142650.20622,Open defecation
MMR,Myanmar,total,Sanitation,2020,60.71342,33034043.91667,Safely managed service
MMR,Myanmar,rural,Sanitation,2020,64.01481,23983812.61582,Safely managed service
MMR,Myanmar,urban,Sanitation,2020,53.41338,9050232.53714,Safely managed service
MMR,Myanmar,total,Drinking water,2020,58.83109,32009874.79941,Safely managed service
MMR,Myanmar,rural,Drinking water,2020,52.07699,19511187.70631,Safely managed service
MMR,Myanmar,urban,Drinking water,2020,73.76576,12498688.22102,Safely managed service
MMR,Myanmar,total,Drinking water,2020,9.57695,5210796.59552,Surface water
MMR,Myanmar,rural,Drinking water,2020,12.66808,4746227.72146,Surface water
MMR,Myanmar,urban,Drinking water,2020,2.74183,464569.08804,Surface water
MMR,Myanmar,total,Sanitation,2020,7.77965,4232893.52381,Unimproved
MMR,Myanmar,rural,Sanitation,2020,8.93478,3347507.71969,Unimproved
MMR,Myanmar,urban,Sanitation,2020,5.22544,885385.96842,Unimproved
MMR,Myanmar,total,Drinking water,2020,5.10942,2780027.39519,Unimproved
MMR,Myanmar,rural,Drinking water,2020,6.59239,2469908.85835,Unimproved
MMR,Myanmar,urban,Drinking water,2020,1.83028,310118.65004,Unimproved
MNE,Montenegro,rural,Drinking water,2020,98.16189,200442.15826,At least basic
MNE,Montenegro,total,Hygiene,2020,99.2421,623301.91126,Basic service
MNE,Montenegro,rural,Hygiene,2020,99.27729,202719.7497,Basic service
MNE,Montenegro,urban,Hygiene,2020,99.22514,420582.14643,Basic service
MNE,Montenegro,total,Sanitation,2020,52.33355,328687.15386,Basic service
MNE,Montenegro,rural,Sanitation,2020,55.00681,112321.43045,Basic service
MNE,Montenegro,urban,Sanitation,2020,51.04572,216365.71537,Basic service
MNE,Montenegro,total,Drinking water,2020,13.78471,86576.54674,Basic service
MNE,Montenegro,urban,Drinking water,2020,11.87261,50324.01473,Basic service
MNE,Montenegro,total,Hygiene,2020,0.44501,2794.91838,Limited service
MNE,Montenegro,rural,Hygiene,2020,0.49281,1006.30485,Limited service
MNE,Montenegro,urban,Hygiene,2020,0.42198,1788.61346,Limited service
MNE,Montenegro,total,Sanitation,2020,0.24836,1559.84995,Limited service
MNE,Montenegro,rural,Sanitation,2020,0,0,Limited service
MNE,Montenegro,urban,Sanitation,2020,0.36801,1559.84992,Limited service
MNE,Montenegro,total,Drinking water,2020,0.54548,3425.94519,Limited service
MNE,Montenegro,rural,Drinking water,2020,0,0,Limited service
MNE,Montenegro,urban,Drinking water,2020,0.80826,3425.94512,Limited service
MNE,Montenegro,total,Hygiene,2020,0.31289,1965.17029,No handwashing facility
MNE,Montenegro,rural,Hygiene,2020,0.2299,469.44546,No handwashing facility
MNE,Montenegro,urban,Hygiene,2020,0.35288,1495.74011,No handwashing facility
MNE,Montenegro,total,Sanitation,2020,0.04185,262.81734,Open defecation
MNE,Montenegro,rural,Sanitation,2020,0.12871,262.81733,Open defecation
MNE,Montenegro,urban,Sanitation,2020,0,0,Open defecation
MNE,Montenegro,total,Sanitation,2020,45.43822,285380.19732,Safely managed service
MNE,Montenegro,rural,Sanitation,2020,38.90353,79439.25587,Safely managed service
MNE,Montenegro,urban,Sanitation,2020,48.58627,205940.93472,Safely managed service
MNE,Montenegro,total,Drinking water,2020,85.0722,534306.1803,Safely managed service
MNE,Montenegro,urban,Drinking water,2020,87.31913,370116.54016,Safely managed service
MNE,Montenegro,total,Drinking water,2020,0.00529,33.24113,Surface water
MNE,Montenegro,rural,Drinking water,2020,0.01628,33.24113,Surface water
MNE,Montenegro,urban,Drinking water,2020,0,0,Surface water
MNE,Montenegro,total,Sanitation,2020,1.93802,12171.98153,Unimproved
MNE,Montenegro,rural,Sanitation,2020,5.96095,12171.99637,Unimproved
MNE,Montenegro,urban,Sanitation,2020,0,0,Unimproved
MNE,Montenegro,total,Drinking water,2020,0.59231,3720.08666,Unimproved
MNE,Montenegro,rural,Drinking water,2020,1.82183,3720.10179,Unimproved
MNE,Montenegro,urban,Drinking water,2020,0,0,Unimproved
MNG,Mongolia,total,Hygiene,2020,86.35624,2831009.83364,Basic service
MNG,Mongolia,rural,Hygiene,2020,81.15261,833855.29385,Basic service
MNG,Mongolia,urban,Hygiene,2020,88.73179,1997154.63165,Basic service
MNG,Mongolia,total,Sanitation,2020,12.20207,400019.51874,Basic service
MNG,Mongolia,rural,Sanitation,2020,1.92474,19776.99386,Basic service
MNG,Mongolia,urban,Sanitation,2020,16.89383,380242.54742,Basic service
MNG,Mongolia,total,Drinking water,2020,55.43478,1817313.94714,Basic service
MNG,Mongolia,rural,Drinking water,2020,49.68852,510557.01648,Basic service
MNG,Mongolia,urban,Drinking water,2020,58.05804,1306756.99184,Basic service
MNG,Mongolia,total,Hygiene,2020,13.64376,447282.16636,Limited service
MNG,Mongolia,rural,Hygiene,2020,18.84739,193659.80615,Limited service
MNG,Mongolia,urban,Hygiene,2020,11.26821,253622.36835,Limited service
MNG,Mongolia,total,Sanitation,2020,21.07276,690826.48363,Limited service
MNG,Mongolia,rural,Sanitation,2020,19.31519,198466.44576,Limited service
MNG,Mongolia,urban,Sanitation,2020,21.87512,492360.06097,Limited service
MNG,Mongolia,total,Drinking water,2020,2.14643,70366.2079,Limited service
MNG,Mongolia,rural,Drinking water,2020,3.08417,31690.31834,Limited service
MNG,Mongolia,urban,Drinking water,2020,1.71834,38675.89074,Limited service
MNG,Mongolia,total,Hygiene,2020,0,0,No handwashing facility
MNG,Mongolia,rural,Hygiene,2020,0,0,No handwashing facility
MNG,Mongolia,urban,Hygiene,2020,0,0,No handwashing facility
MNG,Mongolia,total,Sanitation,2020,8.42187,276093.35297,Open defecation
MNG,Mongolia,rural,Sanitation,2020,25.38791,260864.64427,Open defecation
MNG,Mongolia,urban,Sanitation,2020,0.6766,15228.69967,Open defecation
MNG,Mongolia,total,Sanitation,2020,55.53872,1820721.42712,Safely managed service
MNG,Mongolia,rural,Sanitation,2020,48.70861,500488.35008,Safely managed service
MNG,Mongolia,urban,Sanitation,2020,58.65677,1320233.13965,Safely managed service
MNG,Mongolia,total,Drinking water,2020,30.06085,985482.29676,Safely managed service
MNG,Mongolia,rural,Drinking water,2020,11.38223,116954.17317,Safely managed service
MNG,Mongolia,urban,Drinking water,2020,38.58793,868528.17286,Safely managed service
MNG,Mongolia,total,Drinking water,2020,5.72458,187668.41805,Surface water
